"item_id","root_id","relative_path","theme","doc_class","canonical_target","proposed_action","output_allowed_here","integrated_in_final","archive_allowed"
"ITEM-002628","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_APPS_SCRIPT\APPS_SCRIPT_MIRROR\mvpqaic_20_script_registry_maintenance_core.js","ARCHITECTURE_MIGRATION","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002629","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_APPS_SCRIPT\APPS_SCRIPT_MIRROR\mvpqaic_21_sheet_inventory_cross_audit_core.js","ARCHITECTURE_MIGRATION","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002630","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_APPS_SCRIPT\APPS_SCRIPT_MIRROR\mvpqaic_22_frontend_sheet_rename_migration_core.js","ARCHITECTURE_MIGRATION","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002631","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_APPS_SCRIPT\APPS_SCRIPT_MIRROR\mvpqaic_23_gpt_response_intake_core.js","ARCHITECTURE_MIGRATION","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002632","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_APPS_SCRIPT\APPS_SCRIPT_MIRROR\mvpqaic_31_lexique_master_search_cockpit_core.js","ARCHITECTURE_MIGRATION","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002633","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_APPS_SCRIPT\APPS_SCRIPT_MIRROR\mvpqaic_41_phase4_closure_cdc_tracker_core.js","CDC_CONTRACT","SCRIPT_OR_UI_SOURCE_TO_CLASSIFY","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002634","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\SPEC\⚙️ APPSHEET_ACTIONS_MVP_QAIC_0.3.2.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002635","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\SPEC\👁️ APPSHEET_VIEWS_MVP_QAIC_0.3.2.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002636","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\SPEC\📱 APPSHEET_SPEC_MVP_QAIC_0.3.2.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002637","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\SPEC\🛡️ APPSHEET_SECURITY_AND_GUARDS_MVP_QAIC_0.3.2.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002638","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\SPEC\🧱 APPSHEET_TABLES_AND_COLUMNS_MVP_QAIC_0.3.2.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002639","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\SPEC\📝 DECISION_JOURNAL_USAGE_SPEC_MVP_QAIC_0.4.0.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002640","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\SPEC\📝 FIRST_TEST_DECISION_JOURNAL_ENTRY_TEMPLATE_MVP_QAIC_0.4.1.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002641","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\SPEC\🧱 DECISION_JOURNAL_SCHEMA_HARDENING_MVP_QAIC_0.4.2.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002642","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\SPEC\🧾 P1C_DECISION_JOURNAL_TEST_ENTRY_MVP_QAIC_0.4.2.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002643","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\RUNBOOK\🧭 APPSHEET_SETUP_RUNBOOK_MVP_QAIC_0.3.2.md","SHEETS_COCKPITS","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002644","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\TESTS\🧪 APPSHEET_TEST_PLAN_MVP_QAIC_0.3.2.md","PLANNING_ROADMAP","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_ROADMAP_PLANNING_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002645","ROOT_02_MVP_QAIC_MAIN_FOLDER","04_APPSHEET\TESTS\📱 APPSHEET_JOURNAL_TEST_PLAN_MVP_QAIC_0.4.2.md","PLANNING_ROADMAP","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_ROADMAP_PLANNING_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002646","ROOT_02_MVP_QAIC_MAIN_FOLDER","06_STITCH\PROMPTS\⚡ STITCH_SIGNAL_LIBRARY_MVP_QAIC_0.3.4.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002647","ROOT_02_MVP_QAIC_MAIN_FOLDER","06_STITCH\PROMPTS\🎨 STITCH_COMMON_DESIGN_SYSTEM_MVP_QAIC_0.3.4.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002648","ROOT_02_MVP_QAIC_MAIN_FOLDER","06_STITCH\PROMPTS\🎯 STITCH_TRADE_PLAN_REVIEW_MVP_QAIC_0.3.4.md","PLANNING_ROADMAP","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_ROADMAP_PLANNING_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002649","ROOT_02_MVP_QAIC_MAIN_FOLDER","06_STITCH\PROMPTS\🏠 STITCH_KNOWLEDGE_HOME_MVP_QAIC_0.3.4.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002650","ROOT_02_MVP_QAIC_MAIN_FOLDER","06_STITCH\PROMPTS\📝 STITCH_DECISION_JOURNAL_MVP_QAIC_0.3.4.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002651","ROOT_02_MVP_QAIC_MAIN_FOLDER","06_STITCH\PROMPTS\🔌 STITCH_QAIC_BRIDGE_FUTURE_MVP_QAIC_0.3.4.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002652","ROOT_02_MVP_QAIC_MAIN_FOLDER","06_STITCH\PROMPTS\🔍 STITCH_SEARCH_TERM_MVP_QAIC_0.3.4.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002653","ROOT_02_MVP_QAIC_MAIN_FOLDER","06_STITCH\PROMPTS\🛡️ STITCH_RISK_CENTER_MVP_QAIC_0.3.4.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002654","ROOT_02_MVP_QAIC_MAIN_FOLDER","06_STITCH\PROMPTS\🧠 STITCH_GPT_PAYLOAD_COPY_MVP_QAIC_0.3.4.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002655","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\MANIFEST_P0A_0.2.2.md","EVIDENCE_AUDIT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002656","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\schemas\MVP_QAIC_SHEETS_SCHEMA_P0_0.2.2.md","SHEETS_COCKPITS","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002657","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\csv_seed\KNOWLEDGE_TERMS.csv","OTHER","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002658","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\csv_seed\METHOD_LIBRARY.csv","OTHER","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002659","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\csv_seed\SIGNAL_LIBRARY.csv","OTHER","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002660","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\csv_seed\RISK_PLAYBOOK.csv","OTHER","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002661","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\csv_seed\CHECKLISTS.csv","OTHER","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002662","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\csv_seed\DECISION_TEMPLATES.csv","OTHER","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002663","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\csv_seed\GLOSSARY_TAGS.csv","OTHER","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002664","ROOT_02_MVP_QAIC_MAIN_FOLDER","07_ANTIGRAVITY\OUTPUTS\P0A_KNOWLEDGE_BASE_0.2.2\exports\MVP_QAIC_P0_KNOWLEDGE_BASE_SEED_0.2.2.zip","SHEETS_COCKPITS","ZIP_TO_INSPECT_SEPARATELY","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","ZIP_INSPECT_BEFORE_DECISION","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002665","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\README_QAIC_BRIDGE.md","NOTICE_RUNBOOK","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002666","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\IMPORT_SPECS\💼 PORTFOLIO_SNAPSHOT_IMPORT_SPEC_MVP_QAIC_0.3.5.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002667","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\IMPORT_SPECS\🔌 QAIC_BRIDGE_OPERATIONAL_SPECS_MVP_QAIC_0.3.5.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002668","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\IMPORT_SPECS\🛡️ QAIC_BRIDGE_SECURITY_SPEC_MVP_QAIC_0.3.5.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002669","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\IMPORT_SPECS\🧪 PLAN_TRANSITION_PORTFOLIO_BROKER_AUTOMATION_MVP_0.6.2.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002670","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\MAPPING\🏦 REVOLUTX_READONLY_MAPPING_SPEC_MVP_QAIC_0.3.5.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002671","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\MAPPING\🗺️ QAIC_OUTPUTS_MAPPING_SPEC_MVP_QAIC_0.3.5.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002672","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\OUTPUTS\📝 DECISION_JOURNAL_APPEND_SPEC_MVP_QAIC_0.3.5.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002673","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\OUTPUTS\🧠 GPT_RESPONSE_AUDIT_SPEC_MVP_QAIC_0.3.5.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002674","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\OUTPUTS\📋 GPT_RESPONSE_AUDIT_CHECKLIST_MVP_QAIC_0.4.0.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002675","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\OUTPUTS\🧠 GPT_RESPONSE_AUDIT_WORKFLOW_MVP_QAIC_0.4.0.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002676","ROOT_02_MVP_QAIC_MAIN_FOLDER","08_QAIC_BRIDGE\OUTPUTS\🧾 GPT_RESPONSE_AUDIT_REPORT_TEMPLATE_MVP_QAIC_0.4.1.md","PROMPT_GEM_WORKFLOW","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_PROMPT_GEM_WORKFLOW_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002677","ROOT_02_MVP_QAIC_MAIN_FOLDER","09_WEB_APP_IDE\README_WEB_APP_IDE.md","NOTICE_RUNBOOK","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002678","ROOT_02_MVP_QAIC_MAIN_FOLDER","09_WEB_APP_IDE\UI_SPEC\🧱 UI_INFORMATION_ARCHITECTURE_MVP_QAIC_0.3.4.md","CDC_CONTRACT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_CDC_CONTRACT_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002679","ROOT_02_MVP_QAIC_MAIN_FOLDER","99_ARCHIVES\architecture_mvp_crypto_stitch_antigravity_google_lexique_first.md","ARCHITECTURE_MIGRATION","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_ARCHITECTURE_MIGRATION_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002680","ROOT_02_MVP_QAIC_MAIN_FOLDER","99_ARCHIVES\synthese_lexique_mvp_crypto_project_context.md","OTHER","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002681","ROOT_02_MVP_QAIC_MAIN_FOLDER","99_ARCHIVES\P4JB_20260614-023725.zip","OTHER","ZIP_TO_INSPECT_SEPARATELY","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","ZIP_INSPECT_BEFORE_DECISION","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002682","ROOT_02_MVP_QAIC_MAIN_FOLDER","99_ARCHIVES\BATCHES\P0\MANIFEST_MVP_QAIC_P0C_APPSHEET_0.3.2.md","SHEETS_COCKPITS","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002683","ROOT_02_MVP_QAIC_MAIN_FOLDER","99_ARCHIVES\BATCHES\P0\README_MVP_QAIC_P0C_APPSHEET_0.3.2.md","SHEETS_COCKPITS","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
"ITEM-002684","ROOT_02_MVP_QAIC_MAIN_FOLDER","99_ARCHIVES\BATCHES\P0\MANIFEST_MVP_QAIC_P0C_0.3.3_FULL_FUSION.md","EVIDENCE_AUDIT","DOC_SOURCE_TO_COMPARE","docs\FINAL\MVP_QAIC_MISC_FINAL_FUSED.md","REVIEW_COMPARE","YES_CANONICAL_SCOPE","UNKNOWN_REQUIRES_P203B_DIFF","NO_UNTIL_INTEGRATED_TRUE"
